skid	name	annotations	FBbt_id	FBbt_name	VFB_id	VFB_name
500358	neuron 11817 - elastic transform	T1 leg motor neuron V1 bundle (493242), left-right homologs 11817 & 8565 (494264), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), motor neuron (492396), left soma (492419), LINKED NEURON - elastic transformation of skeleton id 11816 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (500371), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:08 AM (646290), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027v8	neuron 11817 (FANC:500358)
521036	neuron 8565 - elastic transform - flipped	T1 leg motor neuron V1 bundle (493242), left-right homologs 11817 & 8565 (494264), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 8564 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (521050), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:58 AM (647765), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028jh	neuron 8565 - flipped (FANC:521036)
494257	neuron 8565 - elastic transform	T1 leg motor neuron V1 bundle (493242), left-right homologs 11817 & 8565 (494264), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 8564 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (494271), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:58 AM (647765), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027n2	neuron 8565 (FANC:494257)
500137	neuron 11787 - elastic transform	T1 leg motor neuron V2 bundle (495322), T1 leg motor neuron (492990), left-right homologs 11787 & 6654 (495325), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 11786 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (500151), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 01:55 AM (646077), UPDATED FROM LINKED NEURON - 2020-08-10 02:05 AM (646155), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027uw	neuron 11787 (FANC:500137)
521137	neuron 6654 - elastic transform - flipped	T1 leg motor neuron V2 bundle (495322), T1 leg motor neuron (492990), left-right homologs 11787 & 6654 (495325), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 6653 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (521151), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 12:05 PM (648855), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028jm	neuron 6654 - flipped (FANC:521137)
495316	neuron 6654 - elastic transform	T1 leg motor neuron V2 bundle (495322), T1 leg motor neuron (492990), left-right homologs 11787 & 6654 (495325), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 6653 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (495331), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 12:05 PM (648855), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ob	neuron 6654 (FANC:495316)
500170	neuron 11792 - elastic transform	T1 leg motor neuron V2 bundle (495322), T1 leg motor neuron (492990), left-right homologs 11792 & 17387 (498289), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 11791 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (500183), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-07-15 11:22 PM (581716), UPDATED FROM LINKED NEURON - 2020-08-10 01:55 AM (646077), UPDATED FROM LINKED NEURON - 2020-08-10 02:05 AM (646155), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027uy	neuron 11792 (FANC:500170)
520900	neuron 17387 - elastic transform - flipped	T1 leg motor neuron V2 bundle (495322), T1 leg motor neuron (492990), left-right homologs 11792 & 17387 (498289), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 17386 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520914), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 12:05 PM (648855), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028ja	neuron 17387 - flipped (FANC:520900)
498281	neuron 17387 - elastic transform	T1 leg motor neuron V2 bundle (495322), T1 leg motor neuron (492990), left-right homologs 11792 & 17387 (498289), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 17386 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (498295), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 12:05 PM (648855), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027s6	neuron 17387 (FANC:498281)
520882	neuron 12267 - elastic transform - flipped	T1 leg motor neuron V3 bundle (492988), neuron (497040), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 12266 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520897), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 12:04 PM (648524), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028j9	neuron 12267 - flipped (FANC:520882)
502086	neuron 12267 - elastic transform	T1 leg motor neuron V3 bundle (492988), neuron (497040), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 12266 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (502100), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 12:04 PM (648524), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027xy	neuron 12267 (FANC:502086)
493149	neuron 10367 - elastic transform	T1 leg motor neuron V3 bundle (492988), T1 leg motor neuron (492990), left soma (492419), motor neuron (492396), left T1 ventral nerve (493161), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 10366 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493164), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:11 AM (646451), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ld	neuron 10367 (FANC:493149)
493293	neuron 10385 - elastic transform	T1 leg motor neuron V3 bundle (492988), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 10384 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493310), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:12 AM (646492), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lk	neuron 10385 (FANC:493293)
519962	neuron 12321 - elastic transform - flipped	T1 leg motor neuron V3 bundle (492988), T1 leg motor neuron (492990), right soma (492400), motor neuron (492396), leaves through damage (492994), skeleton (492337), right T1 ventral nerve (492997), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 12320 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519977), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:07 AM (646257), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028i8	neuron 12321 - flipped (FANC:519962)
492981	neuron 12321 - elastic transform	T1 leg motor neuron V3 bundle (492988), T1 leg motor neuron (492990), right soma (492400), motor neuron (492396), leaves through damage (492994), skeleton (492337), right T1 ventral nerve (492997), LINKED NEURON - elastic transformation of skeleton id 12320 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492999), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:08 AM (646290), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027l4	neuron 12321 (FANC:492981)
520198	neuron 10796 - elastic transform - flipped	T1 leg motor neuron V4 bundle (493419), T1 leg motor neuron (492990), left-right homologs 10208 & 10796 (495665), right T1 ventral nerve (492997), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 10795 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520215), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:08 AM (646290), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028ik	neuron 10796 - flipped (FANC:520198)
495626	neuron 10796 - elastic transform	T1 leg motor neuron V4 bundle (493419), T1 leg motor neuron (492990), left-right homologs 10208 & 10796 (495665), right T1 ventral nerve (492997), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 10795 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (495673), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:08 AM (646290), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ot	neuron 10796 (FANC:495626)
520019	neuron 2212 - elastic transform - flipped	T1 leg motor neuron V4 bundle (493419), T1 leg motor neuron (492990), left-right homologs 10223 & 2212 (493422), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 2211 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520034), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:14 AM (646675), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028ib	neuron 2212 - flipped (FANC:520019)
493408	neuron 2212 - elastic transform	T1 leg motor neuron V4 bundle (493419), T1 leg motor neuron (492990), left-right homologs 10223 & 2212 (493422), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 2211 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493428), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:14 AM (646675), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lq	neuron 2212 (FANC:493408)
502119	neuron 10223 - elastic transform	T1 leg motor neuron V4 bundle (493419), T1 leg motor neuron (492990), motor neuron (492396), left soma (492419), left-right homologs 10223 & 2212 (493422), neuron (497040), left T1 ventral nerve (493161), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 10222 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (502162), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 12:04 PM (648524), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027y0	neuron 10223 (FANC:502119)
500231	neuron 11797 - elastic transform	T1 leg motor neuron V5 bundle (499921), T1 leg motor neuron (492990), left-right homologs 11797 & 11682 (499924), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 11796 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (500245), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:06 AM (646226), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027v1	neuron 11797 (FANC:500231)
519980	neuron 11682 - elastic transform - flipped	T1 leg motor neuron V5 bundle (499921), T1 leg motor neuron (492990), left-right homologs 11797 & 11682 (499924), right T1 ventral nerve (492997), skeleton (492337), motor neuron (492396), leaves through damage (492994), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 11681 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519995), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:59 AM (647818), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028i9	neuron 11682 - flipped (FANC:519980)
499915	neuron 11682 - elastic transform	T1 leg motor neuron V5 bundle (499921), T1 leg motor neuron (492990), left-right homologs 11797 & 11682 (499924), right T1 ventral nerve (492997), skeleton (492337), motor neuron (492396), leaves through damage (492994), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 11681 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (499931), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:59 AM (647818), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027uk	neuron 11682 (FANC:499915)
