skid	name	paper_id	paper_name	annotations	FBbt_id	FBbt_name
610048	scolopidium 120598	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), neuron 103223 (608106), femoral scolopidium (604488), dually-innervated scolopidium (604486), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 120597 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724173),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
610062	neuron 100121	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100120 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724175)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610074	muscle 93980	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93979 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724177)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610087	neuron 100127	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100126 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724179)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610099	muscle 93987	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93986 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724181)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610112	scolopidium 120611	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), neuron 103218 (608162), femoral scolopidium (604488), dually-innervated scolopidium (604486), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 120610 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724183),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
610126	neuron 100138	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100137 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724185)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610138	muscle 93997	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93996 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724187)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610151	neuron 100144	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100143 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724189)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610163	neuron 100150	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100149 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724191)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610175	muscle 94010	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94009 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724193)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610188	neuron 100156	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100155 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724195)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610200	neuron 100162	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100161 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724197)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610212	neuron 100168	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100167 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724199)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610224	muscle 94028	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94027 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724201)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610237	neuron 100174	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100173 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724203)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610249	muscle 94034	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94033 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724205)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610262	neuron 100180	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100179 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724207)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610274	neuron 100187	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), leaves volume (602875), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100186 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724209)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610287	muscle 94046	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94045 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724211)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610300	neuron 100194	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100193 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724213)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610312	muscle 94053	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94052 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724215)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610325	neuron 100201	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), leaves volume (602875), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100200 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724217)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610338	muscle 94059	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94058 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724219)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610351	neuron 100208	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), leaves volume (602875), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100207 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724221)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610365	muscle 94065	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94064 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724223)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610378	neuron 100215	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100214 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724225)	FBbt:00052593	prothoracic femoral bristle sensory neuron
610390	muscle 94076	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94075 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724227)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610403	neuron 100221	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), tibial bristle (601746), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100220 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724229)	FBbt:00052592	prothoracic tibial bristle sensory neuron
610415	muscle 94083	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94082 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724231)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610428	neuron 73606	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), possible LinF-Co1 (610438), main leg nerve (601848), coxal motor neuron (607182), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 73605 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724233)	FBbt:00049568	leg muscle motor neuron
610447	muscle 94089	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94088 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724235)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610460	neuron 100233	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), tibial bristle (601746), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100232 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724237)	FBbt:00052592	prothoracic tibial bristle sensory neuron
610472	muscle 94095	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94094 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724239)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610485	neuron 100244	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), leaves volume (602875), sensory neuron (601744), tibial bristle (601746), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100243 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724241)	FBbt:00052592	prothoracic tibial bristle sensory neuron
610498	muscle 94101	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94100 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724243)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610511	muscle 94107	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94106 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724245)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610524	neuron 100251	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), tibial bristle (601746), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100250 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724247)	FBbt:00052592	prothoracic tibial bristle sensory neuron
610536	muscle 94113	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94112 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724249)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610549	neuron 100257	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), tibial bristle (601746), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100256 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724251)	FBbt:00052592	prothoracic tibial bristle sensory neuron
