skid	name	paper_id	paper_name	annotations
594350	neuron 8996 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582854 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594366), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), second NBLAST hit for 56H01-LexA (653350), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-14 11:19 PM (661699), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594369	neuron 12239 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A1 bundle (498959), T1 leg motor neuron (492990), left-right homologs 9883 & 12239 (500808), right T1 accessory nerve (493464), skeleton (492337), motor neuron (492396), posterior soma (492822), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592070 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594387), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594390	neuron 10385 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V3 bundle (492988), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583885 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594404), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594407	neuron 10781 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L2 bundle (495110), motor neuron (492396), skeleton (492337), T1 leg motor neuron (492990), right T1 leg nerve (493118), leaves through damage (492994), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592592 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594423), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), left-right homologs 484 & 10781 (631180), UPDATED FROM LINKED NEURON - 2020-08-05 08:23 PM (640641), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594426	neuron 11403 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron D2 bundle (495012), left-right homologs 13025 & 11403 (496625), T1 leg motor neuron (492990), right T1 dorsal nerve (492511), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592090 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594442), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594445	neuron 9001 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 9001 & 10776 (495536), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583903 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594461), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594464	neuron 16218 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592610 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594480), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), left-right homologs 16811 & 16218 (631169), UPDATED FROM LINKED NEURON - 2020-08-10 02:58 PM (652390), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594483	neuron 9687 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9687 & 11392 (498872), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582884 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594498), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594501	neuron 10424 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591080 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594516), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), left-right homologs 10424 & 16223 (631147), UPDATED FROM LINKED NEURON - 2020-08-10 02:53 PM (652239), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594519	neuron 8565 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V1 bundle (493242), left-right homologs 11817 & 8565 (494264), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592109 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594535), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:58 PM (652390), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594538	neuron 9867 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A4 bundle (496693), T1 leg motor neuron (492990), left-right homologs 9867 & 10986 (496696), left T1 accessory nerve (493029), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583922 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594553), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594556	neuron 11299 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592628 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594574), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594577	neuron 9195 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583419 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594591), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 03:00 PM (652507), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594594	neuron 10986 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A4 bundle (496693), T1 leg motor neuron (492990), left-right homologs 9867 & 10986 (496696), right T1 accessory nerve (493464), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591612 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594610), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 01:19 PM (649963), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594613	neuron 12243 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L4 bundle (501649), T1 leg motor neuron (492990), left-right homologs 12243 & 16242 (501655), left T1 leg nerve (493342), skeleton (492337), motor neuron (492396), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582909 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594628), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594631	neuron 16026 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 472 & 16026 (494995), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592127 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594647), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594650	neuron 10208 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), motor neuron (492396), left soma (492419), left-right homologs 10208 & 10796 (495665), T1 leg motor neuron V4 bundle (493419), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583939 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594667), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 01:44 PM (650040), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594670	neuron 11339 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), left-right homologs 12257 & 11339 (498549), T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592648 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594690), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:50 PM (652156), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594693	neuron 9557 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9557 & 10768 (495415), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583435 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594709), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:57 PM (652386), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594712	neuron 9207 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), figure (498308), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9207 & 16770 (494385), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582926 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594729), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 03:00 PM (652507), second NBLAST hit for 35C09-Gal4 (652639), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-12 07:30 PM (654143), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
