skid	name	paper_id	paper_name	synonyms
15640724	MN-R-Sens-B3-VM-11	20282757	Miroschnikow et al. 2018	
15640893	MN-R-Sens-B3-ACp-03	20282757	Miroschnikow et al. 2018	
15641926	MN-R-Sens-B3-ACp-01	20282757	Miroschnikow et al. 2018	
15645825	MN-R-Sens-B3-ACp-06	20282757	Miroschnikow et al. 2018	
15651438	MN-R-Sens-B2-ACp-22	20282757	Miroschnikow et al. 2018	
15652529	MN-R-Sens-B2-ACp-01	20282757	Miroschnikow et al. 2018	
15653288	MN-R-Sens-B2-ACp-19	20282757	Miroschnikow et al. 2018	
15653432	MN-R-Sens-B2-ACp-07	20282757	Miroschnikow et al. 2018	
15653927	MN-R-Sens-B2-VM-01	20282757	Miroschnikow et al. 2018	
15656435	MN-R-Sens-B2-VM-05	20282757	Miroschnikow et al. 2018	
15658013	MN-R-Sens-B2-AVp-01	20282757	Miroschnikow et al. 2018	
15671481	MN-R-Sens-B1-VM-05	20282757	Miroschnikow et al. 2018	
15671848	MN-R-Sens-B3-VM-09	20282757	Miroschnikow et al. 2018	
15672153	MN-R-Sens-B3-VM-04	20282757	Miroschnikow et al. 2018	
15672957	MN-R-Sens-B3-VM-12	20282757	Miroschnikow et al. 2018	
15673867	MN-L-Sens-B2-ACp-22	20282757	Miroschnikow et al. 2018	
15673925	MN-L-Sens-B2-ACpl-03	20282757	Miroschnikow et al. 2018	
15674083	MN-L-Sens-B2-VM-02	20282757	Miroschnikow et al. 2018	
15674262	MN-L-Sens-B2-ACp-11 (Olfactory Gustatory connector 2)	20282757	Miroschnikow et al. 2018	
15675901	MN-L-Sens-B2-VM-22	20282757	Miroschnikow et al. 2018	
15677030	MN-L-Sens-B2-VM-05	20282757	Miroschnikow et al. 2018	
15677323	MN-L-Sens-B2-ACp-18	20282757	Miroschnikow et al. 2018	
15678441	MN-L-Sens-B2-VM-09	20282757	Miroschnikow et al. 2018	
15678833	MN-L-Sens-B2-VM-21	20282757	Miroschnikow et al. 2018	
15678849	MN-L-Sens-B2-VM-12	20282757	Miroschnikow et al. 2018	
15679484	MN-L-Sens-B2-VM-08	20282757	Miroschnikow et al. 2018	
15679577	MN-L-Sens-B2-ACp-10	20282757	Miroschnikow et al. 2018	
15680093	MN-L-Sens-B2-ACp-19	20282757	Miroschnikow et al. 2018	
15680710	MN-L-Sens-B2-VM-03	20282757	Miroschnikow et al. 2018	
15681246	Bubsy Left	20282757	Miroschnikow et al. 2018	
15681740	MN-L-Sens-B2-ACp-21	20282757	Miroschnikow et al. 2018	
15686444	DPlal bilateral 1 left	20282757	Miroschnikow et al. 2018	
15686512	MN-L-Sens-B2-ACp-14	20282757	Miroschnikow et al. 2018	
15688358	MN-L-Sens-B2-ACp-20	20282757	Miroschnikow et al. 2018	
15689373	MN-L-Sens-B2-ACp-12	20282757	Miroschnikow et al. 2018	
15690093	MN-L-Sens-B2-ACp-09	20282757	Miroschnikow et al. 2018	
15690392	MN-L-Sens-B2-VM-11	20282757	Miroschnikow et al. 2018	
15690711	MN-L-Sens-B2-VM-14	20282757	Miroschnikow et al. 2018	
15690955	MN-L-Sens-B2-VM-06	20282757	Miroschnikow et al. 2018	
15698623	MN-L-Sens-B1-VM-02	20282757	Miroschnikow et al. 2018	
15699715	MN-L-Sens-B2-VM-23	20282757	Miroschnikow et al. 2018	
15700147	MN-L-Sens-B1-VM-04	20282757	Miroschnikow et al. 2018	
15711222	MN-L-Sens-B2-VM-07	20282757	Miroschnikow et al. 2018	
15711289	MN-L-Sens-B2-VM-16	20282757	Miroschnikow et al. 2018	
15712024	MN-L-Sens-B2-VM-13	20282757	Miroschnikow et al. 2018	
15713206	MN-L-Sens-B2-VM-18	20282757	Miroschnikow et al. 2018	
15713374	MN-L-Sens-B2-VM-17	20282757	Miroschnikow et al. 2018	
15714173	MN-L-Sens-B1-VM-05	20282757	Miroschnikow et al. 2018	
15714330	MN-L-Sens-B1-VM-03	20282757	Miroschnikow et al. 2018	
15714639	MN-L-Sens-B2-ACpl-01 (Awesome MN sensory 2)	20282757	Miroschnikow et al. 2018	
15714845	MN-L-Sens-B2-VM-10	20282757	Miroschnikow et al. 2018	
15715151	MN-L-Sens-B2-VM-01	20282757	Miroschnikow et al. 2018	
15715643	MN-L-Sens-B2-ACp-04	20282757	Miroschnikow et al. 2018	
15715796	MN-L-Sens-B2-VM-04	20282757	Miroschnikow et al. 2018	
15716094	MN-L-Sens-B2-ACp-05	20282757	Miroschnikow et al. 2018	
15716127	MN-L-Sens-B2-ACp-13	20282757	Miroschnikow et al. 2018	
15716309	MN-L-Sens-B2-ACp-03	20282757	Miroschnikow et al. 2018	
15716701	MN-L-Sens-B2-ACp-02	20282757	Miroschnikow et al. 2018	
15716934	MN-L-Sens-B2-ACpl-02 (Awesome MN sensory 1)	20282757	Miroschnikow et al. 2018	
15717229	MN-L-Sens-B2-VM-15	20282757	Miroschnikow et al. 2018	
15717426	MN-L-Sens-B2-AVp-02	20282757	Miroschnikow et al. 2018	
15717736	MN-L-Sens-B3-ACp-05	20282757	Miroschnikow et al. 2018	
15717935	MN-L-Sens-B3-ACpl-07	20282757	Miroschnikow et al. 2018	
15718275	MN-L-Sens-B3-ACp-06 (J Neuron)	20282757	Miroschnikow et al. 2018	
15723479	MN-L-Sens-B3-AVp-02	20282757	Miroschnikow et al. 2018	
15723727	MN-L-Sens-B3-ACp-01	20282757	Miroschnikow et al. 2018	
15724175	MN-L-Sens-B3-VM-11	20282757	Miroschnikow et al. 2018	
15724385	MN-L-Sens-B3-AVp-01	20282757	Miroschnikow et al. 2018	
15724520	MN-L-Sens-B3-VM-06	20282757	Miroschnikow et al. 2018	
15724636	MN-L-Sens-B3-VM-08	20282757	Miroschnikow et al. 2018	
15725127	MN-L-Sens-B3-VM-10	20282757	Miroschnikow et al. 2018	
15725545	MN-L-Sens-B3-VM-09	20282757	Miroschnikow et al. 2018	
15725673	MN-L-Sens-B3-VM-07	20282757	Miroschnikow et al. 2018	
15727304	MN-L-Sens-B3-VM-04	20282757	Miroschnikow et al. 2018	
15728017	MN-L-Sens-B3-VM-13	20282757	Miroschnikow et al. 2018	
15730645	MN-L-Sens-B3-VM-05	20282757	Miroschnikow et al. 2018	
15730680	MN-L-Sens-B2-VM-20	20282757	Miroschnikow et al. 2018	
15736147	MN-R-Sens-B2-ACp-03	20282757	Miroschnikow et al. 2018	
15743905	MN-R-Sens-B1-VM-04	20282757	Miroschnikow et al. 2018	
15746421	MN-R-Sens-B2-ACpl-02 (Awesome MN sensory 1)	20282757	Miroschnikow et al. 2018	
15748726	AN-R-Sens-B1-AVa-43	20282757	Miroschnikow et al. 2018	
15762568	MN-R-Sens-B2-VM-14	20282757	Miroschnikow et al. 2018	
15766999	AN-L-Sens-B1-AVa-38	20282757	Miroschnikow et al. 2018	
15769419	AN-L-Sens-B1-ACa-08	20282757	Miroschnikow et al. 2018	
15769490	AN-L-motor-06	20282757	Miroschnikow et al. 2018	
15769596	AN-L-motor-05	20282757	Miroschnikow et al. 2018	
15769638	SE0 L2	20282757	Miroschnikow et al. 2018	
15769680	AN-L-Sens-B1-AVa-19	20282757	Miroschnikow et al. 2018	
15770032	AN-L-Sens-B1-ACa-03	20282757	Miroschnikow et al. 2018	
15770521	AN-L-motor-15	20282757	Miroschnikow et al. 2018	
15770867	AN-L-motor-16	20282757	Miroschnikow et al. 2018	
15770904	AN-L-Sens-B1-AVa-24	20282757	Miroschnikow et al. 2018	
15770945	AN-L-Sens-B1-AVa-25	20282757	Miroschnikow et al. 2018	
15914721	MN-R-Sens-B3-VM-14	20282757	Miroschnikow et al. 2018	
15938337	MN-L-Sens-B2-ACp-08	20282757	Miroschnikow et al. 2018	
15982306	AN-L-Sens-B1-AVa-28	20282757	Miroschnikow et al. 2018	
15982951	AN-L-motor-10	20282757	Miroschnikow et al. 2018	
15983118	SE0 L3	20282757	Miroschnikow et al. 2018	
15983156	AN-L-Sens-B1-AVa-39	20282757	Miroschnikow et al. 2018	
15983225	AN-L-Sens-B1-AVa-34	20282757	Miroschnikow et al. 2018	
15984231	AN-L-Sens-B1-AVa-35	20282757	Miroschnikow et al. 2018	
15984797	AN-L-Sens-B1-AVa-23	20282757	Miroschnikow et al. 2018	
15994926	AN-L-Sens-B1-AVa-36	20282757	Miroschnikow et al. 2018	
15995012	SE0 L1	20282757	Miroschnikow et al. 2018	
15995309	SE0 L4	20282757	Miroschnikow et al. 2018	
15995327	AN-L-Sens-B1-AVa-37	20282757	Miroschnikow et al. 2018	
15995360	AN-L-motor-09	20282757	Miroschnikow et al. 2018	
15995368	AN-L-motor-17	20282757	Miroschnikow et al. 2018	
15995394	AN-L-motor-14	20282757	Miroschnikow et al. 2018	
15995404	AN-L-Sens-B2-ACp-22	20282757	Miroschnikow et al. 2018	
15995861	AN-L-Sens-B2-VM-08	20282757	Miroschnikow et al. 2018	
15995929	AN-L-Sens-B2-ACp-20	20282757	Miroschnikow et al. 2018	
15996160	AN-L-Sens-B2-AVp-03	20282757	Miroschnikow et al. 2018	
15996271	AN-L-Sens-B2-VM-06	20282757	Miroschnikow et al. 2018	
15996518	AN-L-Sens-B2-ACp-11	20282757	Miroschnikow et al. 2018	
15997068	AN-L-motor-18	20282757	Miroschnikow et al. 2018	
15997645	AN-L-Sens-B2-ACp-14	20282757	Miroschnikow et al. 2018	
15997666	AN-L-Sens-B2-ACp-01	20282757	Miroschnikow et al. 2018	
15997692	AN-L-Sens-B2-ACp-18	20282757	Miroschnikow et al. 2018	
15997807	AN-L-Sens-B2-ACp-16	20282757	Miroschnikow et al. 2018	
15997929	AN-L-Sens-B2-ACp-23	20282757	Miroschnikow et al. 2018	
15997983	AN-L-Sens-B2-ACp-06	20282757	Miroschnikow et al. 2018	
15998100	AN-L-Sens-B2-ACp-13	20282757	Miroschnikow et al. 2018	
15998218	AN-L-Sens-B2-ACp-08	20282757	Miroschnikow et al. 2018	
15998261	AN-L-Sens-B2-ACp-15	20282757	Miroschnikow et al. 2018	
15998307	AN-L-Sens-B2-ACp-10	20282757	Miroschnikow et al. 2018	
15998319	AN-L-Sens-B2-VM-05	20282757	Miroschnikow et al. 2018	
15998469	AN-L-Sens-B2-ACp-05	20282757	Miroschnikow et al. 2018	
15998753	AN-L-Sens-B2-AVa-25 (PPS mechano)	20282757	Miroschnikow et al. 2018	
15998768	AN-L-Sens-B2-ACp-09	20282757	Miroschnikow et al. 2018	
15998782	AN-L-Sens-B2-ACp-04	20282757	Miroschnikow et al. 2018	
15998817	AN-L-Sens-B2-ACp-12	20282757	Miroschnikow et al. 2018	
15998899	AN-L-Sens-B2-AVp-02	20282757	Miroschnikow et al. 2018	
15998913	AN-L-Sens-B2-VM-04	20282757	Miroschnikow et al. 2018	
16018123	T2r asc contra 01	20282757	Miroschnikow et al. 2018	
16018440	SEZ to brain right	20282757	Miroschnikow et al. 2018	
16115501	AN-R-Sens-B3-VM-11	20282757	Miroschnikow et al. 2018	
16123983	PaN-R-Sens-B1-VM-03	20282757	Miroschnikow et al. 2018	
16124048	PaN-R-Sens-B1-VM-04	20282757	Miroschnikow et al. 2018	
16124082	PaN-R-Sens-B1-VM-05	20282757	Miroschnikow et al. 2018	
16223537	CN-59	20282757	Miroschnikow et al. 2018	MBE18 left|MBON-c1
16259595	67b PN	20282757	Miroschnikow et al. 2018	67b PN left
16288872	MN-L-Sens-B3-ACp-02	20282757	Miroschnikow et al. 2018	
16317330	SEZ-IN-02-right	20282757	Miroschnikow et al. 2018	
16341399	MN-R-Sens-B2-ACp-04	20282757	Miroschnikow et al. 2018	
16341507	AN-R-Sens-B2-ACp-05	20282757	Miroschnikow et al. 2018	
16341966	AN-R-Sens-B2-ACp-07	20282757	Miroschnikow et al. 2018	
16362243	AN-R-Sens-B2-VM-07	20282757	Miroschnikow et al. 2018	
16442344	AN-R-Sens-B1-AVa-20	20282757	Miroschnikow et al. 2018	
16468935	gate1_left	20282757	Miroschnikow et al. 2018	
16485079	CN-47	20282757	Miroschnikow et al. 2018	LH bilateral axon 2 MB_right; BLVa12 b 3|MB2ON-123|LH-9|Multiglomerular PN 4|LHN-11
16500055	SEZ to brain left - gap todo	20282757	Miroschnikow et al. 2018	
16575803	MB2ON-146	20282757	Miroschnikow et al. 2018	Grumpy_right
16621864	mPN	20282757	Miroschnikow et al. 2018	ginkgo 2 right
16744167	SEZ-IN-11-right	20282757	Miroschnikow et al. 2018	
16751955	FFN-28	20282757	Miroschnikow et al. 2018	Dumbo_right|MB2IN-90
16774287	MB2IN-203	20282757	Miroschnikow et al. 2018	T2r asc medial soma 02
16795524	Multiglomerular PN 1	20282757	Miroschnikow et al. 2018	mPN iACT bilateral UPPER right|mPN|mPN iACT bilateral UPPER
16795838	Multiglomerular PN 1	20282757	Miroschnikow et al. 2018	mPN iACT bilateral UPPER left|mPN|mPN iACT bilateral UPPER
16846805	MBON-k1	20282757	Miroschnikow et al. 2018	MBE5b left
16868923	CN-60	20282757	Miroschnikow et al. 2018	MBE24b left|MBON-o1
16988779	MB2IN-203	20282757	Miroschnikow et al. 2018	T2l asc medial soma 02
17013073	CN-60	20282757	Miroschnikow et al. 2018	MBE24b right|MBON-o1
17096642	FFN-28	20282757	Miroschnikow et al. 2018	Dumbo_left|MB2IN-90
17147698	MBON-b1	20282757	Miroschnikow et al. 2018	MBE11a left
17213784	Neuron 17213785	20282757	Miroschnikow et al. 2018	
17219367	SEZ-IN-06-right	20282757	Miroschnikow et al. 2018	
17220054	SEZ-IN-A07-left	20282757	Miroschnikow et al. 2018	
17225493	fork of GPhN (left) former SEZ IN - unfinished	20282757	Miroschnikow et al. 2018	
17248923	AN-R-motor-05	20282757	Miroschnikow et al. 2018	
17254278	Pre-PMN-L-08	20282757	Miroschnikow et al. 2018	
17254290	Pre-PMN-R-05	20282757	Miroschnikow et al. 2018	
17256674	neuron 17256675	20282757	Miroschnikow et al. 2018	
17260593	neuron 17260594	20282757	Miroschnikow et al. 2018	
17267282	neuron 17267283	20282757	Miroschnikow et al. 2018	
17267288	SEZ-IN-A14-right	20282757	Miroschnikow et al. 2018	
17267348	neuron 17267349	20282757	Miroschnikow et al. 2018	
17271471	neuron 17271472	20282757	Miroschnikow et al. 2018	
17369376	AN-L-motor-07	20282757	Miroschnikow et al. 2018	
17380936	AN-L-Sens-B1-AVa-33	20282757	Miroschnikow et al. 2018	
17385045	neuron 17385046	20282757	Miroschnikow et al. 2018	
17399867	neuron 17399868	20282757	Miroschnikow et al. 2018	
17399886	neuron 17399887	20282757	Miroschnikow et al. 2018	
17400231	neuron 17400232	20282757	Miroschnikow et al. 2018	
17405603	AN-L-motor-13	20282757	Miroschnikow et al. 2018	
17415321	AN-L-motor-11	20282757	Miroschnikow et al. 2018	
17415439	presynaptic-D-2-MAP right	20282757	Miroschnikow et al. 2018	
17421902	neuron 17421903	20282757	Miroschnikow et al. 2018	
17434825	CN-47	20282757	Miroschnikow et al. 2018	LH bilateral axon 2 MB_left; BLVa12 b 3|MB2ON-123|LH-9|Multiglomerular PN 4|LHN-11
17500791	AN-L-motor-12	20282757	Miroschnikow et al. 2018	
17511972	SEZ-IN-? left	20282757	Miroschnikow et al. 2018	
17587794	neuron 17587795	20282757	Miroschnikow et al. 2018	
17608754	AN-L-Sens-B2-VM-07	20282757	Miroschnikow et al. 2018	
17641913	AF4: TOH left	20282757	Miroschnikow et al. 2018	
17651480	SEZ-IN-01-right	20282757	Miroschnikow et al. 2018	
17698681	BAmas12 midline neuron 1 right	20282757	Miroschnikow et al. 2018	
17706915	neuron 17706916	20282757	Miroschnikow et al. 2018	
17716979	SEZ-IN-09-right	20282757	Miroschnikow et al. 2018	
17717854	KS LN 1 left	20282757	Miroschnikow et al. 2018	
17718177	MB2ON-223	20282757	Miroschnikow et al. 2018	AX ; SEZ-IN-A03-right
17721400	neuron 17721401	20282757	Miroschnikow et al. 2018	
17816986	handle maxillar SEZ	20282757	Miroschnikow et al. 2018	
17884299	Gustatory PN 1	20282757	Miroschnikow et al. 2018	Gustatory PN right
17951153	AN-R-Sens-B1-AVa-32	20282757	Miroschnikow et al. 2018	
18028397	MBON-k1	20282757	Miroschnikow et al. 2018	MBE5b right
18225324	Neuron 18225325	20282757	Miroschnikow et al. 2018	
18231999	AN-R-Sens-B1-AVa-45	20282757	Miroschnikow et al. 2018	
18239021	Neuron 18239022	20282757	Miroschnikow et al. 2018	
18329062	SEZ-IN-A04-left	20282757	Miroschnikow et al. 2018	
18347336	SEZ-IN-05-right	20282757	Miroschnikow et al. 2018	
18354200	SEZ-IN-A05-right - paired with #6885133	20282757	Miroschnikow et al. 2018	
18356793	SEZ-IN-04-right	20282757	Miroschnikow et al. 2018	
18371412	SEZ-IN-03-left	20282757	Miroschnikow et al. 2018	
18403155	SEZ-IN-18-left	20282757	Miroschnikow et al. 2018	
18440675	BAmas12 midline 3 left	20282757	Miroschnikow et al. 2018	
18620885	AN-R-Sens-B2-ACp-23	20282757	Miroschnikow et al. 2018	
18625446	MN-R-Sens-B2-ACp-10	20282757	Miroschnikow et al. 2018	
18630153	AN-R-Sens-B3-ACal-02 (temp sensing right neuron together 2)	20282757	Miroschnikow et al. 2018	
18679889	MN-R-Sens-B2-VM-16	20282757	Miroschnikow et al. 2018	
18785124	MN-R-Sens-B3-VM-07	20282757	Miroschnikow et al. 2018	
18833414	MN-R-Sens-B2-VM-23	20282757	Miroschnikow et al. 2018	
18934019	MN-L-Sens-B2-ACp-17	20282757	Miroschnikow et al. 2018	
19042617	SEZ-IN-A14-left	20282757	Miroschnikow et al. 2018	
19099536	neuron 19099537	20282757	Miroschnikow et al. 2018	
19120853	MB2IN-202	20282757	Miroschnikow et al. 2018	pCC a1r
19180425	MN-L-Sens-B2-VM-24	20282757	Miroschnikow et al. 2018	
19341122	Neuron 19341123	20282757	Miroschnikow et al. 2018	
19431430	_SOG IN	20282757	Miroschnikow et al. 2018	SOG IN left; PN into SOG very minor AL connectivity left
19470184	PC-IN-left	20282757	Miroschnikow et al. 2018	
19731864	Neuron 19731865	20282757	Miroschnikow et al. 2018	
19816278	MB2IN-204	20282757	Miroschnikow et al. 2018	NPF-like 1 right
19912140	T1r asc contra 02	20282757	Miroschnikow et al. 2018	
20152212	Neuron 20152213	20282757	Miroschnikow et al. 2018	
21664445	3rd-order Thermo right	20282757	Miroschnikow et al. 2018	
159280	chos_lch5-24-2_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	lch5-2/4 a1l
162293	chos_lch5-24-1_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	lch5-2/4 a1l
514841	Basin-1 a4l	19712046	Ohyama, Schneider-Mizell et al. 2015	
519624	A09a_a4l Basin-2	19712046	Ohyama, Schneider-Mizell et al. 2015	
587083	A09c_a4l Basin-4	19712046	Ohyama, Schneider-Mizell et al. 2015	
986460	ppk_ddaC_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	ddaC_a1l
1042538	A00c_a6	19712046	Ohyama, Schneider-Mizell et al. 2015	A00c_a6l
1339400	A00c_a3l	19712046	Ohyama, Schneider-Mizell et al. 2015	
1398260	Basin-1 a4r	19712046	Ohyama, Schneider-Mizell et al. 2015	
1398327	A09a_a4r Basin-2	19712046	Ohyama, Schneider-Mizell et al. 2015	
1400270	A09c_a4r Basin-4	19712046	Ohyama, Schneider-Mizell et al. 2015	
1401011	Basin-3 a4r	19712046	Ohyama, Schneider-Mizell et al. 2015	
1690576	A00c_a6	19712046	Ohyama, Schneider-Mizell et al. 2015	A00c_a6r
1767828	A12m_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
2194374	A02o_a3l Wave-1	19712046	Ohyama, Schneider-Mizell et al. 2015	
2349742	Basin-3 a4l	19712046	Ohyama, Schneider-Mizell et al. 2015	
2511238	A00c_a4	19712046	Ohyama, Schneider-Mizell et al. 2015	A00c_a4l
2619565	A00c_a5	19712046	Ohyama, Schneider-Mizell et al. 2015	A00c_a5r
2637812	A02n_a1r Pseudolooper-4	19712046	Ohyama, Schneider-Mizell et al. 2015	
2743404	hook-2_a2l	19712046	Ohyama, Schneider-Mizell et al. 2015	
2816457	A00c_a5	19712046	Ohyama, Schneider-Mizell et al. 2015	A00c_a5l
2891695	TePn04_a9l	19712046	Ohyama, Schneider-Mizell et al. 2015	
3034133	Basin1_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	A09b a1l Basin-1
3040481	Basin4_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	A09c a1l Basin-4
3041612	Basin2_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	A09a a1l Basin-2
3074106	Basin2_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	A09a a1r Basin-2
3091943	Basin3_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	A09g a1r Basin-3
3093284	A00c_a4	19712046	Ohyama, Schneider-Mizell et al. 2015	A00c_a4r
3180525	A03o_a1r	19712046	Ohyama, Schneider-Mizell et al. 2015	
3282869	Basin1_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	A09b a1r Basin-1
3546334	A02m_a1r Pseudolooper-3	19712046	Ohyama, Schneider-Mizell et al. 2015	
3546835	A02n_a1l Pseudolooper-4	19712046	Ohyama, Schneider-Mizell et al. 2015	
3720037	gorogoro t2l	19712046	Ohyama, Schneider-Mizell et al. 2015	
3764792	_telegoro-1	19712046	Ohyama, Schneider-Mizell et al. 2015	telegoro-1R
3786734	ppk_v'ada_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	v'ada_a1r
3792035	A05q_a2l	19712046	Ohyama, Schneider-Mizell et al. 2015	
3862443	telephone-1R	19712046	Ohyama, Schneider-Mizell et al. 2015	
3863488	hook-2_a2r	19712046	Ohyama, Schneider-Mizell et al. 2015	
3957604	T05t_t3	19712046	Ohyama, Schneider-Mizell et al. 2015	T05t_t3r
3979181	MB2ON-39	19712046	Ohyama, Schneider-Mizell et al. 2015	ipsigoro left
4022794	Handle-A a1	19712046	Ohyama, Schneider-Mizell et al. 2015	
4049878	Basin4_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	A09c a1r Basin-4
4060628	A08m_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
4081479	A19c_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
4117790	A10l_a2l	19712046	Ohyama, Schneider-Mizell et al. 2015	
4139768	A12m_a1r	19712046	Ohyama, Schneider-Mizell et al. 2015	
4163234	A10j_a3	19712046	Ohyama, Schneider-Mizell et al. 2015	A10j_a3r
4262162	A00c_a3r	19712046	Ohyama, Schneider-Mizell et al. 2015	
4302562	A03o_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
4321712	Handle-B a1	19712046	Ohyama, Schneider-Mizell et al. 2015	
4394777	A12q_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
4536017	A10f_a2r	19712046	Ohyama, Schneider-Mizell et al. 2015	
4555763	A08h_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
4591945	TePn04_a9r	19712046	Ohyama, Schneider-Mizell et al. 2015	
4740178	A05q_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
4766066	T08x_t1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
4778439	A02m_a1l Pseudolooper-3	19712046	Ohyama, Schneider-Mizell et al. 2015	
4826452	A10l_a2r	19712046	Ohyama, Schneider-Mizell et al. 2015	
4829813	A12q_a1r	19712046	Ohyama, Schneider-Mizell et al. 2015	
4833168	A05q_a1r	19712046	Ohyama, Schneider-Mizell et al. 2015	
4839570	A08d_a1r	19712046	Ohyama, Schneider-Mizell et al. 2015	
4901446	A10f_a2l	19712046	Ohyama, Schneider-Mizell et al. 2015	
4975387	A08d_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
5064747	A05q_a2r	19712046	Ohyama, Schneider-Mizell et al. 2015	
5108525	A08h_a1r right	19712046	Ohyama, Schneider-Mizell et al. 2015	
5132886	A23g_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
5185729	A05e_t3r	19712046	Ohyama, Schneider-Mizell et al. 2015	
5198939	T08x_t2r	19712046	Ohyama, Schneider-Mizell et al. 2015	
5206247	gorogoro t2r	19712046	Ohyama, Schneider-Mizell et al. 2015	
5238494	A08m_a2l	19712046	Ohyama, Schneider-Mizell et al. 2015	
5268581	basin-related descending 1 sog_l	19712046	Ohyama, Schneider-Mizell et al. 2015	
5336476	A19c_a1r	19712046	Ohyama, Schneider-Mizell et al. 2015	
5343532	T05t_t3	19712046	Ohyama, Schneider-Mizell et al. 2015	T05t_t3l
5343578	A08x_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
5548412	A08m_a2r	19712046	Ohyama, Schneider-Mizell et al. 2015	
5690362	A10a_a1r Chair-1	19712046	Ohyama, Schneider-Mizell et al. 2015	
5691934	telephone-1L	19712046	Ohyama, Schneider-Mizell et al. 2015	
5754346	_telegoro-1	19712046	Ohyama, Schneider-Mizell et al. 2015	telegoro-1L
5794678	MB2ON-39	19712046	Ohyama, Schneider-Mizell et al. 2015	ipsigoro right
5997121	A23g_a1r	19712046	Ohyama, Schneider-Mizell et al. 2015	
6264270	basin-related descending 1 sog_r	19712046	Ohyama, Schneider-Mizell et al. 2015	
6276557	chos_lch5-24-2_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	lch5-2/4 a1r
6450381	A05e_a1l	19712046	Ohyama, Schneider-Mizell et al. 2015	
6535161	A10a_a1l Chair-1	19712046	Ohyama, Schneider-Mizell et al. 2015	
6755064	A08m_a1r	19712046	Ohyama, Schneider-Mizell et al. 2015	
7184082	A08x_a1r	19712046	Ohyama, Schneider-Mizell et al. 2015	
7577773	chos_lch5-24-1_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	lch5-2/4 a1r
7628068	chos_v'ch_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	v'ch a1r
7686464	chos_lch5-3_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	lch5-3 a1r
7694722	chos_lch5-5_a1	19712046	Ohyama, Schneider-Mizell et al. 2015	lch5-5 a1r
